        1.000166        -0.000048         0.999746         0.999549         0.021857         0.495858         1.199804
        0.999635         0.000208         0.739457         0.981826        -0.097476         0.325313         1.257206
        0.999701         0.000199         0.850463         0.978402        -0.113907         0.397134         1.218249
        0.999761         0.000191         0.895263         0.984203        -0.073488         0.426372         1.208672
        0.999815         0.000186         0.931901         0.989454        -0.039590         0.450379         1.203857
        0.999864         0.000182         0.954817         0.992187        -0.018681         0.465589         1.201061
        0.999911         0.000178         0.966422         0.990704        -0.007201         0.473461         1.196279
        0.999954         0.000166         0.976861         0.989759         0.003816         0.480485         1.192738
        0.999995         0.000151         0.987262         0.992547         0.013525         0.487448         1.193931
        1.000035         0.000133         0.994395         0.996053         0.018891         0.492237         1.196709
        1.000077         0.000112         0.997862         0.998189         0.020934         0.494576         1.198569
        1.000121         0.000086         0.999238         0.999157         0.021583         0.495510         1.199441
        1.000165         0.000050         0.999730         0.999535         0.021770         0.495846         1.199789
        1.000209         0.000002         0.999917         0.999690         0.021815         0.495975         1.199933
        0.999598        -0.000213         0.805685         0.986730         0.110846         0.366704         1.243890
        0.999665        -0.000205         0.887261         0.984279         0.123274         0.420554         1.217724
        0.999725        -0.000197         0.919768         0.988268         0.094581         0.442110         1.210221
        0.999779        -0.000192         0.947610         0.992100         0.069164         0.460600         1.205582
        0.999829        -0.000188         0.968872         0.995191         0.049902         0.474843         1.202946
        0.999875        -0.000188         0.979829         0.996419         0.039999         0.482266         1.201322
        0.999921        -0.000185         0.984972         0.995577         0.034878         0.485792         1.198847
        0.999966        -0.000175         0.990538         0.995611         0.029242         0.489584         1.197387
        1.000010        -0.000162         0.995335         0.997117         0.024939         0.492848         1.197970
        1.000055        -0.000146         0.998135         0.998528         0.022831         0.494757         1.198971
        1.000103        -0.000125         0.999325         0.999269         0.022109         0.495569         1.199571
        1.000153        -0.000096         0.999757         0.999570         0.021893         0.495865         1.199828
        1.000204        -0.000054         0.999911         0.999687         0.021830         0.495971         1.199932
        0.999560         0.000219         0.749229         0.983259        -0.093318         0.331339         1.255227
        0.999635         0.000209         0.855557         0.980089        -0.109283         0.400327         1.218433
        0.999702         0.000201         0.898115         0.985292        -0.070944         0.428170         1.209154
        0.999762         0.000194         0.933464         0.990108        -0.038261         0.451358         1.204290
        0.999816         0.000190         0.960595         0.993973        -0.013605         0.469345         1.201919
        0.999866         0.000189         0.976170         0.995908         0.000428         0.479809         1.200560
        0.999914         0.000187         0.983406         0.995491         0.007338         0.484738         1.198390
        0.999961         0.000177         0.989499         0.995368         0.013484         0.488886         1.196916
        1.000006         0.000164         0.994758         0.996856         0.018280         0.492459         1.197609
        1.000052         0.000148         0.997885         0.998382         0.020652         0.494588         1.198794
        1.000100         0.000127         0.999236         0.999206         0.021479         0.495508         1.199499
        1.000151         0.000099         0.999732         0.999550         0.021728         0.495848         1.199806
        1.000203         0.000058         0.999905         0.999682         0.021798         0.495966         1.199926
        1.000253         0.000002         0.999972         0.999737         0.021815         0.496012         1.199977
        0.999525        -0.000224         0.815035         0.987871         0.106737         0.372667         1.241893
        0.999599        -0.000215         0.892270         0.985611         0.118714         0.423781         1.217437
        0.999665        -0.000207         0.922890         0.989192         0.091760         0.444132         1.210309
        0.999725        -0.000200         0.948935         0.992588         0.067995         0.461460         1.205793
        0.999780        -0.000196         0.969718         0.995448         0.049170         0.475390         1.203043
        0.999830        -0.000195         0.983851         0.997474         0.036424         0.484960         1.201541
        0.999878        -0.000197         0.990586         0.998264         0.030336         0.489561         1.200671
        0.999926        -0.000197         0.993450         0.998020         0.027559         0.491530         1.199606
        0.999975        -0.000190         0.996233         0.998168         0.024826         0.493443         1.199046
        1.000024        -0.000179         0.998293         0.998820         0.022997         0.494858         1.199297
        1.000076        -0.000164         0.999358         0.999345         0.022181         0.495591         1.199659
        1.000131        -0.000142         0.999774         0.999599         0.021919         0.495876         1.199860
        1.000189        -0.000109         0.999918         0.999698         0.021843         0.495975         1.199943
        1.000248        -0.000062         0.999970         0.999736         0.021820         0.496011         1.199977
        0.999477         0.000231         0.758258         0.984512        -0.089553         0.336930         1.253386
        0.999560         0.000220         0.860555         0.981658        -0.104731         0.403475         1.218525
        0.999635         0.000211         0.901109         0.986354        -0.068252         0.430068         1.209556
        0.999702         0.000204         0.934689         0.990686        -0.037205         0.452135         1.204696
        0.999762         0.000199         0.960970         0.994247        -0.013310         0.469572         1.202190
        0.999817         0.000197         0.979094         0.996790         0.002998         0.481748         1.201002
        0.999867         0.000198         0.988581         0.997981         0.011530         0.488196         1.200317
        0.999918         0.000198         0.992572         0.997935         0.015282         0.490931         1.199388
        0.999969         0.000192         0.995682         0.998021         0.018329         0.493067         1.198826
        1.000020         0.000181         0.998028         0.998699         0.020441         0.494678         1.199145
        1.000072         0.000166         0.999257         0.999286         0.021386         0.495521         1.199590
        1.000128         0.000145         0.999740         0.999576         0.021694         0.495853         1.199834
        1.000186         0.000113         0.999909         0.999690         0.021784         0.495969         1.199935
        1.000246         0.000067         0.999967         0.999735         0.021809         0.496009         1.199975
        1.000303         0.000003         0.999990         0.999754         0.021815         0.496025         1.199992
        0.999444        -0.000235         0.823768         0.988845         0.103111         0.378259         1.239997
        0.999525        -0.000225         0.897149         0.986840         0.114297         0.426937         1.217102
        0.999599        -0.000217         0.925986         0.990044         0.088952         0.446144         1.210322
        0.999666        -0.000210         0.950495         0.993096         0.066601         0.462481         1.205951
        0.999726        -0.000205         0.970057         0.995657         0.048873         0.475608         1.203212
        0.999781        -0.000203         0.984031         0.997559         0.036273         0.485073         1.201606
        0.999832        -0.000205         0.992427         0.998729         0.028693         0.490811         1.200757
        0.999880        -0.000210         0.996044         0.999159         0.025408         0.493299         1.200314
        0.999932        -0.000212         0.997440         0.999110         0.024072         0.494262         1.199886
        0.999985        -0.000208         0.998641         0.999210         0.022917         0.495092         1.199688
        1.000041        -0.000200         0.999425         0.999454         0.022225         0.495634         1.199777
        1.000101        -0.000185         0.999792         0.999630         0.021939         0.495888         1.199893
        1.000164        -0.000162         0.999927         0.999710         0.021850         0.495981         1.199956
        1.000231        -0.000125         0.999973         0.999741         0.021825         0.496013         1.199981
        1.000298        -0.000070         0.999990         0.999753         0.021817         0.496025         1.199992
        0.999384         0.000243         0.766216         0.985544        -0.086421         0.341880         1.251739
        0.999477         0.000232         0.865187         0.983047        -0.100468         0.406405         1.218546
        0.999560         0.000222         0.904129         0.987354        -0.065527         0.431992         1.209876
        0.999635         0.000214         0.936112         0.991270        -0.035962         0.453047         1.205052
        0.999703         0.000208         0.961176         0.994496        -0.013146         0.469695         1.202460
        0.999763         0.000205         0.978917         0.996873         0.002827         0.481619         1.201154
        0.999818         0.000206         0.989883         0.998374         0.012676         0.489073         1.200520
        0.999870         0.000210         0.995042         0.999018         0.017332         0.492610         1.200172
        0.999923         0.000213         0.997005         0.999056         0.019167         0.493963         1.199795
        0.999979         0.000209         0.998391         0.999139         0.020498         0.494920         1.199599
        1.000036         0.000201         0.999317         0.999405         0.021325         0.495561         1.199720
        1.000096         0.000188         0.999754         0.999608         0.021667         0.495862         1.199869
        1.000160         0.000165         0.999915         0.999702         0.021774         0.495973         1.199947
        1.000227         0.000129         0.999970         0.999738         0.021804         0.496011         1.199978
        1.000296         0.000077         0.999989         0.999753         0.021813         0.496024         1.199991
        1.000362         0.000004         0.999997         0.999759         0.021815         0.496030         1.199997
        0.999355        -0.000247         0.830800         0.989576         0.100289         0.382775         1.238456
        0.999444        -0.000237         0.901666         0.987922         0.110165         0.429870         1.216737
        0.999526        -0.000227         0.929046         0.990841         0.086179         0.448141         1.210285
        0.999599        -0.000219         0.952131         0.993577         0.065137         0.463556         1.206052
        0.999666        -0.000214         0.970598         0.995892         0.048388         0.475965         1.203352
        0.999727        -0.000211         0.983885         0.997619         0.036401         0.484970         1.201723
        0.999782        -0.000212         0.992370         0.998747         0.028749         0.490769         1.200797
        0.999833        -0.000218         0.996817         0.999345         0.024717         0.493829         1.200338
        0.999884        -0.000226         0.998503         0.999544         0.023177         0.494995         1.200132
        0.999940        -0.000231         0.999101         0.999542         0.022610         0.495408         1.199973
        0.999999        -0.000230         0.999552         0.999588         0.022181         0.495721         1.199907
        1.000062        -0.000224         0.999819         0.999668         0.021946         0.495907         1.199934
        1.000129        -0.000210         0.999936         0.999722         0.021854         0.495987         1.199968
        1.000202        -0.000184         0.999977         0.999746         0.021826         0.496016         1.199986
        1.000279        -0.000142         0.999991         0.999755         0.021818         0.496026         1.199994
        1.000355        -0.000079         0.999997         0.999759         0.021816         0.496029         1.199997
        0.999279         0.000257         0.771851         0.986177        -0.084735         0.345383         1.250559
        0.999384         0.000245         0.869227         0.984215        -0.096727         0.408970         1.218524
        0.999477         0.000234         0.906996         0.988250        -0.062923         0.433825         1.210115
        0.999561         0.000225         0.937643         0.991836        -0.034616         0.454033         1.205355
        0.999636         0.000218         0.961586         0.994769        -0.012796         0.469956         1.202706
        0.999703         0.000214         0.978631         0.996947         0.002570         0.481419         1.201316
        0.999764         0.000214         0.989567         0.998383         0.012389         0.488854         1.200604
        0.999820         0.000218         0.995570         0.999176         0.017796         0.492970         1.200252
        0.999873         0.000226         0.998054         0.999481         0.020050         0.494684         1.200082
        0.999930         0.000232         0.998911         0.999515         0.020850         0.495277         1.199939
        0.999991         0.000232         0.999453         0.999559         0.021363         0.495653         1.199876
        1.000055         0.000226         0.999780         0.999651         0.021654         0.495880         1.199915
        1.000123         0.000213         0.999923         0.999715         0.021767         0.495978         1.199960
        1.000197         0.000189         0.999973         0.999743         0.021801         0.496013         1.199983
        1.000275         0.000148         0.999990         0.999754         0.021811         0.496025         1.199993
        1.000353         0.000088         0.999996         0.999759         0.021814         0.496029         1.199997
        1.000428         0.000006         0.999999         0.999761         0.021815         0.496031         1.199999
        0.999255        -0.000260         0.835572         0.990028         0.098540         0.385847         1.237395
        0.999355        -0.000248         0.905272         0.988748         0.106821         0.432218         1.216408
        0.999445        -0.000238         0.931932         0.991546         0.083550         0.450031         1.210197
        0.999526        -0.000230         0.953803         0.994037         0.063638         0.464659         1.206115
        0.999600        -0.000223         0.971255         0.996125         0.047798         0.476400         1.203455
        0.999667        -0.000220         0.983882         0.997700         0.036397         0.484965         1.201826
        0.999728        -0.000220         0.992088         0.998749         0.028999         0.490574         1.200876
        0.999784        -0.000225         0.996730         0.999344         0.024798         0.493768         1.200361
        0.999836        -0.000235         0.998809         0.999612         0.022903         0.495206         1.200134
        0.999890        -0.000247         0.999490         0.999691         0.022279         0.495677         1.200049
        0.999950        -0.000255         0.999714         0.999695         0.022068         0.495833         1.199995
        1.000015        -0.000257         0.999864         0.999711         0.021927         0.495937         1.199975
        1.000086        -0.000253         0.999946         0.999735         0.021854         0.495995         1.199982
        1.000164        -0.000239         0.999981         0.999750         0.021827         0.496018         1.199991
        1.000247        -0.000209         0.999993         0.999757         0.021819         0.496027         1.199996
        1.000334        -0.000161         0.999997         0.999760         0.021816         0.496030         1.199998
        1.000422        -0.000089         0.999999         0.999761         0.021815         0.496031         1.199999
        0.999163         0.000272         0.774103         0.986373        -0.084323         0.346780         1.250061
        0.999280         0.000258         0.871913         0.985000        -0.094110         0.410680         1.218513
        0.999384         0.000246         0.909528         0.989007        -0.060612         0.435449         1.210288
        0.999477         0.000236         0.939172         0.992353        -0.033261         0.455022         1.205597
        0.999561         0.000229         0.962138         0.995046        -0.012318         0.470314         1.202921
        0.999637         0.000223         0.978509         0.997042         0.002460         0.481332         1.201465
        0.999704         0.000222         0.989151         0.998384         0.012021         0.488567         1.200699
        0.999766         0.000225         0.995312         0.999167         0.017562         0.492791         1.200299
        0.999822         0.000235         0.998259         0.999540         0.020231         0.494825         1.200109
        0.999878         0.000246         0.999310         0.999666         0.021189         0.495553         1.200034
        0.999939         0.000256         0.999641         0.999684         0.021497         0.495782         1.199984
        1.000006         0.000259         0.999829         0.999701         0.021673         0.495913         1.199964
        1.000078         0.000256         0.999933         0.999729         0.021765         0.495986         1.199976
        1.000156         0.000243         0.999976         0.999748         0.021800         0.496015         1.199988
        1.000241         0.000215         0.999992         0.999756         0.021811         0.496026         1.199995
        1.000329         0.000169         0.999997         0.999760         0.021814         0.496030         1.199998
        1.000419         0.000100         0.999999         0.999761         0.021815         0.496031         1.199999
        1.000505         0.000007         1.000000         0.999762         0.021815         0.496032         1.200000
        0.999146        -0.000274         0.837316         0.990144         0.098051         0.386970         1.236971
        0.999255        -0.000261         0.907639         0.989273         0.104598         0.433763         1.216177
        0.999355        -0.000250         0.934264         0.992083         0.081412         0.451561         1.210091
        0.999445        -0.000241         0.955439         0.994449         0.062164         0.465741         1.206132
        0.999526        -0.000234         0.971991         0.996356         0.047140         0.476890         1.203533
        0.999600        -0.000229         0.983993         0.997790         0.036292         0.485037         1.201907
        0.999668        -0.000228         0.991882         0.998762         0.029178         0.490431         1.200947
        0.999729        -0.000231         0.996492         0.999332         0.025013         0.493603         1.200410
        0.999785        -0.000241         0.998757         0.999609         0.022952         0.495169         1.200145
        0.999839        -0.000256         0.999605         0.999714         0.022176         0.495757         1.200047
        0.999897        -0.000272         0.999842         0.999741         0.021958         0.495922         1.200017
        0.999963        -0.000284         0.999916         0.999743         0.021889         0.495973         1.199999
        1.000036        -0.000290         0.999961         0.999748         0.021847         0.496005         1.199993
        1.000116        -0.000287         0.999985         0.999755         0.021826         0.496021         1.199995
        1.000205        -0.000271         0.999994         0.999759         0.021818         0.496028         1.199997
        1.000300        -0.000238         0.999998         0.999761         0.021816         0.496030         1.199999
        1.000399        -0.000182         0.999999         0.999761         0.021815         0.496031         1.199999
        1.000498        -0.000100         1.000000         0.999762         0.021815         0.496031         1.200000
        0.999033         0.000288         0.772838         0.986212        -0.084447         0.346000         1.250255
        0.999163         0.000273         0.872829         0.985277        -0.093142         0.411262         1.218517
        0.999280         0.000260         0.911254         0.989511        -0.058997         0.436557         1.210392
        0.999384         0.000249         0.940558         0.992796        -0.032025         0.455922         1.205784
        0.999478         0.000240         0.962764         0.995309        -0.011770         0.470723         1.203099
        0.999562         0.000234         0.978525         0.997151         0.002472         0.481337         1.201599
        0.999637         0.000231         0.988839         0.998397         0.011746         0.488352         1.200786
        0.999705         0.000233         0.994958         0.999149         0.017247         0.492547         1.200354
        0.999767         0.000241         0.998108         0.999532         0.020092         0.494720         1.200133
        0.999825         0.000255         0.999389         0.999686         0.021259         0.495608         1.200042
        0.999884         0.000272         0.999778         0.999732         0.021614         0.495878         1.200013
        0.999951         0.000285         0.999891         0.999739         0.021719         0.495956         1.199996
        1.000025         0.000291         0.999950         0.999745         0.021773         0.495997         1.199990
        1.000106         0.000290         0.999981         0.999753         0.021800         0.496018         1.199993
        1.000195         0.000276         0.999993         0.999758         0.021810         0.496027         1.199997
        1.000292         0.000245         0.999997         0.999760         0.021814         0.496030         1.199998
        1.000392         0.000192         0.999999         0.999761         0.021814         0.496031         1.199999
        1.000494         0.000114         1.000000         0.999762         0.021815         0.496031         1.200000
        1.000593         0.000009         1.000000         0.999762         0.021815         0.496032         1.200000
        0.999024        -0.000289         0.835690         0.989968         0.098496         0.385924         1.237279
        0.999146        -0.000275         0.908366         0.989424         0.103867         0.434236         1.216090
        0.999256        -0.000263         0.935783         0.992417         0.080008         0.452559         1.210004
        0.999355        -0.000253         0.956781         0.994765         0.060948         0.466630         1.206118
        0.999445        -0.000245         0.972762         0.996569         0.046445         0.477405         1.203578
        0.999527        -0.000239         0.984189         0.997886         0.036113         0.485167         1.201972
        0.999601        -0.000236         0.991756         0.998781         0.029285         0.490344         1.201005
        0.999669        -0.000239         0.996273         0.999323         0.025206         0.493452         1.200457
        0.999730        -0.000247         0.998613         0.999600         0.023083         0.495070         1.200172
        0.999787        -0.000263         0.999585         0.999712         0.022195         0.495743         1.200050
        0.999844        -0.000284         0.999883         0.999748         0.021921         0.495951         1.200015
        0.999907        -0.000304         0.999955         0.999756         0.021855         0.496001         1.200005
        0.999979        -0.000319         0.999977         0.999757         0.021835         0.496016         1.200000
        1.000061        -0.000328         0.999990         0.999758         0.021823         0.496024         1.199998
        1.000152        -0.000326         0.999996         0.999760         0.021818         0.496029         1.199999
        1.000253        -0.000308         0.999998         0.999761         0.021816         0.496031         1.199999
        1.000361        -0.000269         0.999999         0.999762         0.021815         0.496031         1.200000
        1.000474        -0.000204         1.000000         0.999762         0.021815         0.496032         1.200000
